name,role,side,duty,score,position,1v1,Acceleration,Aerial Ability,Aggression,Agility,Anticipation,Balance,Bravery,Command of Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First Touch,Flair,Free Kick Taking,Handling,Heading,Jumping Reach,Kicking,Leadership,Long Shots,Long Throws,Marking,Natural Fitness,Off The Ball,Pace,Passing,Penalty Taking,Positioning,Punching,Reflexes,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work Rate
Khotso Mthethwa,Inverted Wing-Back,"L,L,L",Attack,6.65,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,No-Nonsense Full Back,"L,L,L",Defend,7.5,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Central Midfielder,"L,L,L",Defend,7.52,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Central Midfielder,"L,L,L",Support,7.08,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Central Midfielder,"L,L,L",Attack,4.8,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Box-To-Box Midfielder,"L,L,L",Support,6.79,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Mezzala,"L,L,L",Support,6.65,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Mezzala,"L,L,L",Attack,6.3,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Carrilero,"L,L,L",Support,7.13,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Attacking Midfielder,"L,L,L",Support,6.66,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Attacking Midfielder,"L,L,L",Attack,6.08,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Advanced Playmaker,"L,L,L",Support,6.48,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Advanced Playmaker,"L,L,L",Attack,6.47,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Wide Midfielder,"L,L,L",Defend,7.15,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Wide Midfielder,"L,L,L",Support,7.11,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Wide Midfielder,"L,L,L",Attack,7.66,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Wide Playmaker,"L,L,L",Support,6.32,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Wide Playmaker,"L,L,L",Attack,6.23,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Defensive Winger,"L,L,L",Defend,7.54,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Defensive Winger,"L,L,L",Support,7.35,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Winger,"L,L,L",Support,8.13,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Winger,"L,L,L",Attack,7.77,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Inverted Winger,"L,L,L",Support,5.47,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Khotso Mthethwa,Inverted Winger,"L,L,L",Attack,7.07,D/M/AM (L),3,12,2,16,10,5,13,9,2,3,5,10,5,9,9,3,6,1,5,8,9,4,4,4,9,2,7,2,2,7,13,6,9,7,3,7,3,2,10,7,9,8,5,1,6,5
Filipe Rodrigues,Full Back,"R,R",Defend,8.92,D/WB (R),1,8,4,10,8,8,11,8,2,2,3,7,3,8,11,15,3,2,3,6,5,1,1,2,8,3,5,2,3,8,9,4,9,6,1,6,2,3,13,6,12,9,11,3,3,8
Filipe Rodrigues,Full Back,"R,R",Support,8.25,D/WB (R),1,8,4,10,8,8,11,8,2,2,3,7,3,8,11,15,3,2,3,6,5,1,1,2,8,3,5,2,3,8,9,4,9,6,1,6,2,3,13,6,12,9,11,3,3,8
Filipe Rodrigues,Full Back,"R,R",Attack,6.65,D/WB (R),1,8,4,10,8,8,11,8,2,2,3,7,3,8,11,15,3,2,3,6,5,1,1,2,8,3,5,2,3,8,9,4,9,6,1,6,2,3,13,6,12,9,11,3,3,8
Filipe Rodrigues,Inverted Wing-Back,"R,R",Defend,7.15,D/WB (R),1,8,4,10,8,8,11,8,2,2,3,7,3,8,11,15,3,2,3,6,5,1,1,2,8,3,5,2,3,8,9,4,9,6,1,6,2,3,13,6,12,9,11,3,3,8
Filipe Rodrigues,Inverted Wing-Back,"R,R",Support,5.25,D/WB (R),1,8,4,10,8,8,11,8,2,2,3,7,3,8,11,15,3,2,3,6,5,1,1,2,8,3,5,2,3,8,9,4,9,6,1,6,2,3,13,6,12,9,11,3,3,8
Filipe Rodrigues,Inverted Wing-Back,"R,R",Attack,5.7,D/WB (R),1,8,4,10,8,8,11,8,2,2,3,7,3,8,11,15,3,2,3,6,5,1,1,2,8,3,5,2,3,8,9,4,9,6,1,6,2,3,13,6,12,9,11,3,3,8
Filipe Rodrigues,No-Nonsense Full Back,"R,R",Defend,8.4,D/WB (R),1,8,4,10,8,8,11,8,2,2,3,7,3,8,11,15,3,2,3,6,5,1,1,2,8,3,5,2,3,8,9,4,9,6,1,6,2,3,13,6,12,9,11,3,3,8
Tiago Santos,Defensive Midfielder,C,Defend,8.14,DM,2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Defensive Midfielder,C,Support,9.9,DM,2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Anchor Man,C,Defend,7.35,DM,2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Half Back,C,Defend,8.35,DM,2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Ball Winning Midfielder,C,Defend,9.15,DM,2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Ball Winning Midfielder,C,Support,9.0,DM,2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Central Midfielder,"R,C",Defend,8.57,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Central Midfielder,"R,C",Support,9.86,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Central Midfielder,"R,C",Attack,6.47,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Box-To-Box Midfielder,"R,C",Support,7.86,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Mezzala,"R,C",Support,7.45,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Mezzala,"R,C",Attack,7.35,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Carrilero,"R,C",Support,9.6,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Wide Midfielder,"R,C",Defend,9.11,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Wide Midfielder,"R,C",Support,7.2,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Wide Midfielder,"R,C",Attack,5.95,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Wide Playmaker,"R,C",Support,9.28,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Wide Playmaker,"R,C",Attack,7.85,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Defensive Winger,"R,C",Defend,8.46,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Defensive Winger,"R,C",Support,8.35,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Winger,"R,C",Support,6.29,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Tiago Santos,Winger,"R,C",Attack,6.34,M (RC),2,7,1,8,9,8,13,13,2,2,9,5,4,5,10,6,5,1,5,10,7,4,1,6,13,1,5,7,4,7,11,6,10,8,4,8,4,3,8,7,7,14,8,1,12,10
Miguel Agostinho,Central Midfielder,"R,R",Defend,7.0,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Central Midfielder,"R,R",Support,7.16,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Central Midfielder,"R,R",Attack,5.07,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Box-To-Box Midfielder,"R,R",Support,8.07,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Mezzala,"R,R",Support,6.45,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Mezzala,"R,R",Attack,6.1,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Carrilero,"R,R",Support,7.56,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Attacking Midfielder,"R,R",Support,5.91,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Attacking Midfielder,"R,R",Attack,5.93,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Advanced Playmaker,"R,R",Support,5.87,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Advanced Playmaker,"R,R",Attack,5.83,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Wide Midfielder,"R,R",Defend,7.58,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Wide Midfielder,"R,R",Support,7.89,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Wide Midfielder,"R,R",Attack,6.68,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Wide Playmaker,"R,R",Support,6.26,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Wide Playmaker,"R,R",Attack,5.91,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Defensive Winger,"R,R",Defend,7.88,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Defensive Winger,"R,R",Support,7.75,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Winger,"R,R",Support,7.23,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Winger,"R,R",Attack,6.65,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Inverted Winger,"R,R",Support,5.65,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Miguel Agostinho,Inverted Winger,"R,R",Attack,6.21,M/AM (R),2,10,2,8,12,8,7,6,3,2,6,5,2,6,6,5,7,3,4,7,3,2,1,4,9,1,8,4,2,9,13,8,12,5,2,4,1,2,10,5,5,9,7,3,5,13
Duarte Silva,Full Back,"R,L",Defend,8.93,D (RL),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Full Back,"R,L",Support,9.2,D (RL),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Full Back,"R,L",Attack,8.7,D (RL),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Inverted Wing-Back,"R,L",Defend,7.57,D (RL),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Inverted Wing-Back,"R,L",Support,7.9,D (RL),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Inverted Wing-Back,"R,L",Attack,7.85,D (RL),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,No-Nonsense Full Back,"R,L",Defend,7.25,D (RL),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Central Midfielder,L,Defend,8.83,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Central Midfielder,L,Support,8.92,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Central Midfielder,L,Attack,5.46,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Box-To-Box Midfielder,L,Support,9.7,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Mezzala,L,Support,7.65,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Mezzala,L,Attack,6.85,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Carrilero,L,Support,9.25,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Wide Midfielder,L,Defend,9.37,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Wide Midfielder,L,Support,9.26,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Wide Midfielder,L,Attack,7.6,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Wide Playmaker,L,Support,7.16,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Wide Playmaker,L,Attack,6.87,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Defensive Winger,L,Defend,9.35,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Defensive Winger,L,Support,9.25,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Winger,L,Support,8.61,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Duarte Silva,Winger,L,Attack,7.46,M (L),2,12,1,7,13,8,14,16,1,2,6,8,5,7,8,17,7,2,5,5,4,3,1,2,5,1,9,3,4,7,5,8,11,6,3,8,2,2,15,6,6,9,9,3,7,13
Jorge Fernandes,Defensive Midfielder,C,Defend,8.92,DM,2,9,2,9,10,7,11,10,3,1,7,8,5,5,10,9,5,1,7,8,12,8,2,6,11,1,9,8,4,8,15,8,12,6,4,5,2,2,16,9,10,11,13,1,9,15
Jorge Fernandes,Defensive Midfielder,C,Support,9.5,DM,2,9,2,9,10,7,11,10,3,1,7,8,5,5,10,9,5,1,7,8,12,8,2,6,11,1,9,8,4,8,15,8,12,6,4,5,2,2,16,9,10,11,13,1,9,15
Jorge Fernandes,Anchor Man,C,Defend,8.5,DM,2,9,2,9,10,7,11,10,3,1,7,8,5,5,10,9,5,1,7,8,12,8,2,6,11,1,9,8,4,8,15,8,12,6,4,5,2,2,16,9,10,11,13,1,9,15
Jorge Fernandes,Half Back,C,Defend,7.6,DM,2,9,2,9,10,7,11,10,3,1,7,8,5,5,10,9,5,1,7,8,12,8,2,6,11,1,9,8,4,8,15,8,12,6,4,5,2,2,16,9,10,11,13,1,9,15
Jorge Fernandes,Ball Winning Midfielder,C,Defend,9.75,DM,2,9,2,9,10,7,11,10,3,1,7,8,5,5,10,9,5,1,7,8,12,8,2,6,11,1,9,8,4,8,15,8,12,6,4,5,2,2,16,9,10,11,13,1,9,15
Jorge Fernandes,Ball Winning Midfielder,C,Support,9.65,DM,2,9,2,9,10,7,11,10,3,1,7,8,5,5,10,9,5,1,7,8,12,8,2,6,11,1,9,8,4,8,15,8,12,6,4,5,2,2,16,9,10,11,13,1,9,15
Nuno Andrade,Attacking Midfielder,"L,C",Support,8.09,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Attacking Midfielder,"L,C",Attack,7.17,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
Nuno Andrade,Advanced Playmaker,"L,C",Support,8.0,AM (LC),1,15,3,10,13,11,9,9,4,2,9,9,5,8,7,4,5,3,4,13,14,3,1,4,10,1,15,5,1,3,9,8,14,5,1,3,1,2,12,6,4,15,9,3,7,14
